"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"314",0,1.41204391286945,0.851,0.563,0,"7","CDKN3"
"315",0,1.40679197054122,0.981,0.702,0,"7","H2AFZ"
"316",0,1.37957294637148,0.858,0.43,0,"7","CKS2"
"317",0,1.34871948831267,0.837,0.485,0,"7","FOXM1"
"318",0,1.34485269932147,0.847,0.576,0,"7","PBK"
"319",0,1.32303686305065,0.918,0.599,0,"7","HN1"
"320",0,1.30560771739882,0.817,0.36,0,"7","AURKA"
"321",0,1.2541395521873,0.913,0.554,0,"7","PTTG2"
"322",0,1.25262427829857,0.965,0.729,0,"7","STMN1"
"323",0,1.24084494511921,0.887,0.482,0,"7","CENPA"
"324",0,1.20617391637008,0.932,0.643,0,"7","CDKN2C"
"325",0,1.128865161969,0.986,0.834,0,"7","HMGB1"
"326",0,1.12123078765195,0.913,0.542,0,"7","ARL6IP1P2"
"327",0,1.08936865762076,0.902,0.604,0,"7","DTYMK"
"328",0,1.04377360603985,0.775,0.313,0,"7","ASPM"
"329",0,1.03368947331372,0.909,0.718,0,"7","PSRC1"
"330",0,1.01279897285829,0.946,0.716,0,"7","LGALS1"
"331",0,1.00549895085914,0.971,0.793,0,"7","NUCKS1"
"332",0,0.994475164473119,0.847,0.343,0,"7","PRR11"
"333",0,0.988570302372226,0.847,0.486,0,"7","UBE2T"
